max_power,trm_len_6,engine_type_dissel,low_education_ind_0.0,marital_status_M,time_of_week_driven_weekday,time_driven_6am - 12pm,gender_F,veh_age_1,area_B,veh_age_4,veh_body_STNWG,agecat_3,area_A,veh_color_black,area_D,agecat_1,engine_type_hybrid,veh_color_yellow,agecat_2,veh_color_red,time_driven_6pm - 12am,veh_body_COUPE,veh_body_RDSTR,veh_body_UTE,veh_body_CONVT,driving_history_score,veh_body_HDTOP,veh_color_brown,claim_amt,claim_cnt,claim_sev,claim_freq,sample
128,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
145,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0.0,0,,0.0,1|bld
136,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
94,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
159,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76.0,0,0,0.0,0,,0.0,1|bld
71,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,77.0,0,0,0.0,0,,0.0,1|bld
182,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,0.0,0,,0.0,1|bld
94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,71.0,0,0,0.0,0,,0.0,1|bld
144,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,106.0,0,0,0.0,0,,0.0,1|bld
131,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,0,0,0.0,0,,0.0,1|bld
123,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66.0,0,0,0.0,0,,0.0,1|bld
160,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,72.0,0,0,0.0,0,,0.0,1|bld
87,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
145,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
151,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
120,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
127,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67.0,0,0,0.0,0,,0.0,1|bld
179,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.0,0,1,0.0,0,,0.0,1|bld
132,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
100,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
71,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0.0,0,,0.0,1|bld
239,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.0,0,0,0.0,0,,0.0,1|bld
134,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0.0,0,,0.0,1|bld
223,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66.0,0,0,0.0,0,,0.0,1|bld
198,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
80,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0,0,0.0,0,,0.0,1|bld
97,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
131,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64.0,0,0,0.0,0,,0.0,1|bld
160,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
142,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,99.0,0,0,0.0,0,,0.0,1|bld
149,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,0.0,0,,0.0,1|bld
199,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,0.0,0,,0.0,1|bld
106,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
165,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
113,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,99.0,0,0,0.0,0,,0.0,1|bld
151,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,61.0,0,0,0.0,0,,0.0,1|bld
156,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.0,0,0,0.0,0,,0.0,1|bld
133,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
71,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0.0,0,,0.0,1|bld
104,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0.0,0,,0.0,1|bld
145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
139,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
159,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,71.0,0,0,0.0,0,,0.0,1|bld
106,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
112,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0,0,0.0,0,,0.0,1|bld
141,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,146.0,0,0,0.0,0,,0.0,1|bld
124,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.0,0,0,0.0,0,,0.0,1|bld
150,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
160,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
80,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
156,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0.0,0,,0.0,1|bld
263,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0,0,0.0,0,,0.0,1|bld
136,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,1,0.0,0,,0.0,1|bld
135,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,90.0,0,0,0.0,0,,0.0,1|bld
101,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0.0,0,,0.0,1|bld
270,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.0,0,0,0.0,0,,0.0,1|bld
100,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68.0,0,0,0.0,0,,0.0,1|bld
174,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,71.0,0,0,0.0,0,,0.0,1|bld
267,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,84.0,0,0,0.0,0,,0.0,1|bld
75,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0,0,0,0.0,0,,0.0,1|bld
247,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55.0,0,0,0.0,0,,0.0,1|bld
80,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,0,0.0,0,,0.0,1|bld
111,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
78,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
149,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.0,0,0,0.0,0,,0.0,1|bld
220,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
228,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.0,0,0,0.0,0,,0.0,1|bld
190,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,0,0,0.0,0,,0.0,1|bld
166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,114.0,0,0,0.0,0,,0.0,1|bld
165,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107.0,0,0,0.0,0,,0.0,1|bld
190,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.0,0,0,0.0,0,,0.0,1|bld
122,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
109,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0.0,0,,0.0,1|bld
101,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,0.0,0,,0.0,1|bld
144,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
206,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,73.0,0,0,0.0,0,,0.0,1|bld
70,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,57.0,0,0,0.0,0,,0.0,1|bld
198,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90.0,0,0,0.0,0,,0.0,1|bld
120,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,65.0,0,0,0.0,0,,0.0,1|bld
371,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
144,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,67.0,0,0,0.0,0,,0.0,1|bld
199,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,1,0.0,0,,0.0,1|bld
148,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0,0.0,0,,0.0,1|bld
115,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.0,0,0,0.0,0,,0.0,1|bld
139,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,107.0,0,0,0.0,0,,0.0,1|bld
86,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
106,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
147,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
175,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
114,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,73.0,0,0,0.0,0,,0.0,1|bld
79,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,62.0,0,0,0.0,0,,0.0,1|bld
126,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.0,0,0,0.0,0,,0.0,1|bld
150,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.0,0,0,0.0,0,,0.0,1|bld
142,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,91.0,0,0,0.0,0,,0.0,1|bld
155,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,1,0.0,0,,0.0,1|bld
168,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,1,0.0,0,,0.0,1|bld
138,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,62.0,0,0,0.0,0,,0.0,1|bld
151,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
121,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,0.0,0,,0.0,1|bld
168,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,111.0,0,0,0.0,0,,0.0,1|bld
158,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.0,0,0,0.0,0,,0.0,1|bld
133,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
206,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,0.0,0,,0.0,1|bld
116,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,81.0,0,0,0.0,0,,0.0,1|bld
74,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0.0,0,,0.0,1|bld
168,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,75.0,0,0,0.0,0,,0.0,1|bld
100,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.0,0,0,0.0,0,,0.0,1|bld
110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,1,0.0,0,,0.0,1|bld
104,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67.0,0,0,0.0,0,,0.0,1|bld
101,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.0,0,0,0.0,0,,0.0,1|bld
272,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,0,0,0.0,0,,0.0,1|bld
203,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,60.0,1,0,0.0,0,,0.0,1|bld
129,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0.0,0,,0.0,1|bld
347,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
106,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
153,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,0.0,0,,0.0,1|bld
122,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,88.0,0,0,0.0,0,,0.0,1|bld
121,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97.0,0,0,0.0,0,,0.0,1|bld
130,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0.0,0,,0.0,1|bld
188,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
99,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,0,0.0,0,,0.0,1|bld
187,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,107.0,0,0,0.0,0,,0.0,1|bld
172,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,0,0,0.0,0,,0.0,1|bld
185,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,87.0,0,0,0.0,0,,0.0,1|bld
160,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85.0,0,0,0.0,0,,0.0,1|bld
122,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,86.0,0,0,0.0,0,,0.0,1|bld
238,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,1,0,0.0,0,,0.0,1|bld
159,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,135.0,0,0,0.0,0,,0.0,1|bld
205,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0.0,0,,0.0,1|bld
188,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,0.0,0,,0.0,1|bld
142,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.0,0,0,0.0,0,,0.0,1|bld
207,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,77.0,0,0,0.0,0,,0.0,1|bld
184,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,69.0,0,0,0.0,0,,0.0,1|bld
125,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
278,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,0,0,0.0,0,,0.0,1|bld
272,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
111,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0.0,0,,0.0,1|bld
84,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.0,0,0,0.0,0,,0.0,1|bld
190,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55.0,0,1,0.0,0,,0.0,1|bld
146,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
107,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,1,0.0,0,,0.0,1|bld
170,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,0,0,0.0,0,,0.0,1|bld
87,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.0,0,0,0.0,0,,0.0,1|bld
132,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,0.0,0,,0.0,1|bld
141,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94.0,0,0,0.0,0,,0.0,1|bld
73,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
167,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
121,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
75,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,0.0,0,,0.0,1|bld
156,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,0.0,0,,0.0,1|bld
109,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
94,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0.0,0,,0.0,1|bld
188,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,95.0,0,0,0.0,0,,0.0,1|bld
197,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,58.0,0,0,0.0,0,,0.0,1|bld
91,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
134,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,0.0,0,,0.0,1|bld
199,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
142,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,90.0,0,0,0.0,0,,0.0,1|bld
158,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,83.0,0,1,0.0,0,,0.0,1|bld
109,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,74.0,0,0,0.0,0,,0.0,1|bld
167,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,0,0.0,0,,0.0,1|bld
205,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,79.0,0,0,0.0,0,,0.0,1|bld
101,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,83.0,0,0,0.0,0,,0.0,1|bld
149,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
176,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,0,0,0.0,0,,0.0,1|bld
177,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,80.0,0,0,0.0,0,,0.0,1|bld
164,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
206,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,55.0,0,0,0.0,0,,0.0,1|bld
198,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0.0,0,,0.0,1|bld
103,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,0,0,0.0,0,,0.0,1|bld
145,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69.0,0,0,0.0,0,,0.0,1|bld
125,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,81.0,0,0,0.0,0,,0.0,1|bld
160,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,0.0,0,,0.0,1|bld
143,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,84.0,0,0,0.0,0,,0.0,1|bld
133,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,89.0,0,0,0.0,0,,0.0,1|bld
204,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.0,0,0,0.0,0,,0.0,1|bld
98,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0.0,0,,0.0,1|bld
74,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0,0,0.0,0,,0.0,1|bld
197,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,91.0,0,0,0.0,0,,0.0,1|bld
