id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind
14203,4.300000000000001,0.7622044,STNWG,2,M,C,4,dissel,176,140,gray,M,1,weekday,6am - 12pm,12,643.3499965,0
12240,6.54,0.060349126,SEDAN,3,M,F,3,petrol,120,103,brown,M,1,weekend,12pm - 6pm,12,642.9655447,0
2355,4.5200000000000005,0.931902706,STNWG,2,M,A,2,dissel,113,69,black,M,1,weekday,12pm - 6pm,12,647.0780327,1
22295,6.17,0.936002158,SUV,3,M,C,4,petrol,179,83,green,S,1,weekday,6am - 12pm,12,635.9722349,1
11615,5.880000000000001,0.279902141,STNWG,4,M,E,4,petrol,178,86,brown,S,0,weekday,6pm - 12am,12,644.3352606,0
18615,1.4700000000000006,0.190415891,STNWG,2,M,E,3,hybrid,133,63,blue,S,1,weekend,6pm - 12am,6,636.1433762,0
5328,5.930000000000001,0.577689233,SEDAN,1,F,B,3,petrol,131,59,black,M,1,weekend,6am - 12pm,12,641.166532,0
1435,6.41,0.984246506,SUV,3,M,C,1,petrol,118,84,gray,S,1,weekday,12pm - 6pm,12,636.5541047,1
9878,6.71,0.905176622,SEDAN,4,M,D,1,petrol,135,87,gray,S,0,weekday,6pm - 12am,12,652.4284727,1
265,6.46,0.059125651,SEDAN,3,M,E,5,petrol,99,85,black,S,1,weekday,6am - 12pm,6,644.1946877,0
8325,7.04,0.7069057,STNWG,4,M,C,3,hybrid,125,117,gray,M,1,weekday,6pm - 12am,12,646.0371813,0
21328,4.210000000000001,0.508193493,STNWG,1,M,A,4,dissel,197,102,gray,S,1,weekday,6am - 12pm,12,640.8721092,0
21989,6.890000000000001,0.433668316,SUV,4,M,B,4,petrol,141,58,white,S,1,weekday,6am - 12pm,6,642.6250544,0
13656,5.78,0.217732984,PANVN,3,M,C,1,petrol,103,65,silver,S,1,weekday,6pm - 12am,6,649.9452228,0
19923,5.8100000000000005,0.23616024,UTE,4,F,C,4,petrol,249,90,red,S,1,weekday,6am - 12pm,6,646.0240466,0
19607,5.290000000000001,0.584668471,SEDAN,2,F,C,2,dissel,83,99,white,S,1,weekday,12am - 6 am,12,643.9359552,0
6348,6.3100000000000005,0.659138078,SUV,3,M,C,5,petrol,106,101,black,S,0,weekday,12pm - 6pm,12,646.9771759,0
8585,1.5100000000000007,0.027628462,STNWG,1,F,E,5,petrol,136,110,green,M,1,weekday,12pm - 6pm,12,668.017881,0
3379,0.8500000000000005,0.082118223,STNWG,1,F,A,3,dissel,107,97,red,S,1,weekday,12pm - 6pm,12,648.3179713,0
5732,6.79,0.094640733,SUV,4,F,C,2,petrol,132,117,white,M,1,weekend,12pm - 6pm,12,670.8119815,0
15186,6.11,0.091325386,SUV,3,M,B,2,petrol,184,87,red,S,0,weekday,6am - 12pm,12,648.488324,0
10970,6.23,0.774636649,SUV,3,M,B,2,petrol,174,128,gray,M,1,weekday,12pm - 6pm,12,648.8428088,0
18458,3.89,0.728638673,MCARA,3,F,D,5,dissel,166,88,white,S,1,weekend,6am - 12pm,12,642.2597,0
8621,6.140000000000001,0.531784978,SUV,2,M,C,4,electric,143,85,red,M,1,weekday,6am - 12pm,12,653.7378662,0
1438,5.15,0.716107438,SEDAN,2,M,A,2,electric,79,82,brown,M,0,weekday,6am - 12pm,12,645.2673614,0
11232,3.7100000000000004,0.232813371,STNWG,2,M,E,5,petrol,102,70,black,M,1,weekday,6am - 12pm,12,661.6196705,0
17988,6.98,0.776343657,SEDAN,4,M,C,4,petrol,102,55,brown,S,0,weekday,6am - 12pm,12,644.9141094,0
7961,3.49,0.454542217,STNWG,2,M,E,5,electric,195,58,red,M,1,weekday,6am - 12pm,12,660.585445,0
21145,5.5600000000000005,0.506538751,HDTOP,3,M,A,3,petrol,213,77,blue,M,0,weekday,6pm - 12am,12,640.3545739,0
4693,6.640000000000001,0.75256833,SEDAN,3,M,C,5,petrol,103,80,red,S,0,weekday,12pm - 6pm,12,652.4762256,0
7442,6.96,0.080584248,SUV,4,F,C,1,dissel,198,92,white,M,1,weekday,6am - 12pm,12,648.8945918,0
6256,5.74,0.304134847,PANVN,3,F,C,3,petrol,112,106,silver,S,0,weekday,12pm - 6pm,12,659.7660122,0
22555,5.550000000000001,0.387803337,SEDAN,2,M,C,4,petrol,80,117,white,M,1,weekday,6am - 12pm,6,665.5759595,0
8595,4.33,0.829056249,STNWG,3,F,C,5,dissel,134,64,white,S,0,weekday,12pm - 6pm,12,682.9742614,0
20686,6.62,0.309573083,SEDAN,3,F,C,4,petrol,149,67,black,S,1,weekday,12pm - 6pm,12,642.9806868,0
12448,5.25,0.112922675,STNWG,4,M,D,3,petrol,100,63,brown,M,0,weekend,6pm - 12am,6,648.3867363,0
66,5.33,0.127599416,UTE,3,F,C,5,dissel,165,60,white,S,1,weekday,6am - 12pm,12,655.6993075,0
17742,5.65,0.920756739,SUV,1,M,B,3,petrol,208,62,black,S,0,weekday,12pm - 6pm,12,656.2548367,1
21906,5.83,0.094545693,STNWG,4,M,B,3,electric,195,125,black,S,1,weekday,12pm - 6pm,12,661.4677871,0
20345,6.800000000000001,0.15299004,SEDAN,3,F,C,2,petrol,93,55,white,M,0,weekday,6pm - 12am,6,648.9328841,0
6186,6.5,0.236202925,SUV,3,M,D,6,dissel,172,100,brown,M,1,weekday,6pm - 12am,12,638.1445548,0
17580,5.43,0.344522902,SEDAN,1,M,A,6,petrol,141,77,gray,M,1,weekday,12pm - 6pm,12,655.2657041,0
2866,5.86,0.68537907,SUV,3,F,A,4,hybrid,172,68,black,M,0,weekday,12pm - 6pm,12,652.6734293,0
15659,6.32,0.263302062,STNWG,4,F,E,3,petrol,156,55,white,M,0,weekday,6am - 12pm,12,651.1518608,0
16362,4.48,0.659548736,STNWG,1,M,B,1,petrol,153,92,white,S,0,weekday,12pm - 6pm,12,665.3086957,0
5114,3.4400000000000004,0.526127214,STNWG,1,F,A,6,dissel,126,105,silver,M,0,weekday,6am - 12pm,12,647.9850587,0
4409,5.380000000000001,0.891877341,SUV,2,M,B,4,petrol,153,88,gray,S,1,weekday,12pm - 6pm,12,644.5485799,1
6026,5.62,0.748950935,SUV,2,M,B,4,petrol,103,103,gray,S,0,weekday,12pm - 6pm,12,679.1045351,0
9884,4.51,0.903592663,STNWG,3,F,B,4,petrol,133,101,red,S,1,weekday,12pm - 6pm,12,641.5749522,1
11806,6.0,0.063464151,SUV,1,M,C,1,petrol,154,62,red,S,0,weekend,12pm - 6pm,12,648.3466119,0
6891,3.9800000000000004,0.452569733,STNWG,2,M,D,4,petrol,170,139,white,M,1,weekday,6am - 12pm,12,678.8707194,0
7513,6.59,0.569187326,SUV,3,M,B,4,petrol,196,102,red,M,1,weekday,6pm - 12am,12,658.9668682,0
1422,5.970000000000001,0.305363425,STNWG,4,F,D,5,petrol,106,81,red,S,1,weekday,12pm - 6pm,6,649.6840312,0
20443,6.0,0.421136459,UTE,2,F,A,4,dissel,157,58,blue,M,1,weekend,12am - 6 am,12,653.9515116,0
21832,6.53,0.497427195,SUV,3,F,C,4,dissel,145,81,gray,M,1,weekday,6am - 12pm,12,635.6437493,0
20375,5.58,0.594579439,SEDAN,1,F,C,2,petrol,114,82,gray,M,0,weekday,12pm - 6pm,12,644.3584517,0
8001,6.220000000000001,0.596897041,SEDAN,1,M,B,1,petrol,153,96,gray,S,1,weekday,12pm - 6pm,12,645.5376842,0
7103,5.58,0.367719465,SEDAN,1,F,B,2,hybrid,88,93,white,S,0,weekday,6am - 12pm,12,652.6107445,0
4350,7.19,0.289271731,STNWG,4,M,C,5,petrol,103,105,gray,S,1,weekday,6pm - 12am,12,643.0488329,0
1661,2.2200000000000006,0.99936757,STNWG,1,F,D,2,dissel,101,113,gray,S,1,weekday,12pm - 6pm,12,642.894297,1
74,1.4800000000000004,0.613019017,STNWG,1,F,B,3,dissel,134,119,white,M,0,weekday,6am - 12pm,12,641.0426227,0
1844,5.42,0.168529548,STNWG,3,F,A,3,petrol,141,87,black,S,1,weekday,6pm - 12am,12,645.9223353,0
771,7.11,0.309698986,SEDAN,4,M,C,3,petrol,75,71,silver,M,1,weekday,6am - 12pm,12,643.5607698,0
11229,7.09,0.354593366,SEDAN,4,M,D,4,hybrid,88,67,white,S,1,weekday,6pm - 12am,12,650.1426775,0
19122,5.5200000000000005,0.114684432,SEDAN,2,M,E,2,petrol,99,122,red,M,1,weekday,6am - 12pm,12,663.369901,0
1286,5.800000000000001,0.076482751,SEDAN,1,M,A,6,petrol,85,55,black,M,0,weekday,6am - 12pm,12,663.5763961,0
15669,6.66,0.225264398,SUV,3,M,B,2,petrol,194,73,white,S,0,weekday,12pm - 6pm,12,655.4346883,0
16573,6.380000000000001,0.348536943,SUV,4,M,A,5,electric,140,90,white,M,0,weekday,6am - 12pm,12,658.2209144,0
13446,5.880000000000001,0.999330038,TRUCK,4,F,D,4,petrol,365,72,white,S,1,weekday,6am - 12pm,12,643.8209048,1
1942,7.17,0.743440216,SUV,4,F,B,4,petrol,125,77,gray,S,0,weekend,12pm - 6pm,12,644.2814004,0
21321,6.73,0.933391005,SEDAN,4,M,A,3,petrol,132,83,white,M,0,weekday,12pm - 6pm,12,647.1480902,1
18798,4.470000000000001,0.74197351,STNWG,2,F,A,3,petrol,181,85,white,S,1,weekend,6pm - 12am,12,644.0545425,0
17463,7.11,0.096838478,SUV,4,M,A,1,petrol,147,84,gray,M,0,weekday,6am - 12pm,6,643.6187986,0
8266,6.37,0.090549422,SEDAN,2,F,C,4,electric,156,95,gray,S,1,weekday,12pm - 6pm,6,643.4714803,0
3398,6.550000000000001,0.213165558,SUV,3,M,B,4,petrol,119,109,black,M,1,weekday,12pm - 6pm,6,650.2293225,0
13250,1.8600000000000003,0.26117633,STNWG,1,M,A,2,petrol,122,78,gray,S,1,weekday,12pm - 6pm,12,642.5945129,0
9680,4.86,0.131544509,SUV,1,F,A,4,petrol,163,106,brown,S,1,weekend,6am - 12pm,6,644.8239458,0
5065,5.7700000000000005,0.081244656,SEDAN,1,F,E,2,petrol,112,69,silver,S,0,weekend,6am - 12pm,6,644.8382436,0
22105,5.390000000000001,0.999334465,SUV,2,F,A,3,electric,119,125,green,M,0,weekday,12pm - 6pm,12,651.2292568,1
12373,4.99,0.448466909,SUV,2,F,B,2,petrol,135,102,black,M,1,weekday,6am - 12pm,12,644.4291821,0
4028,6.28,0.865228355,SEDAN,2,F,B,2,petrol,136,84,blue,S,1,weekday,12pm - 6pm,12,646.1173858,0
10769,7.19,0.251759637,SEDAN,4,F,C,6,petrol,145,70,silver,S,1,weekday,6pm - 12am,12,642.9470364,0
19810,4.84,0.086397706,HDTOP,2,M,B,3,petrol,271,92,black,S,0,weekday,12pm - 6pm,12,672.2673491,0
19127,3.38,0.080022754,UTE,1,M,A,3,petrol,189,55,white,M,1,weekday,12pm - 6pm,6,642.5066586,0
13617,6.51,0.931196094,HDTOP,4,M,A,3,dissel,228,99,white,S,1,weekday,12pm - 6pm,12,644.5814708,1
5898,4.300000000000001,0.167884018,STNWG,3,F,B,2,dissel,130,86,gray,S,1,weekday,12pm - 6pm,6,644.5178367,0
17611,6.29,0.319789129,COUPE,3,M,C,1,petrol,277,80,yellow,M,1,weekend,6am - 12pm,12,638.6992513,0
3964,6.11,0.229975873,SEDAN,1,F,A,4,petrol,113,74,black,S,1,weekday,6am - 12pm,6,641.3242914,0
3938,2.49,0.739368785,STNWG,2,F,C,3,petrol,174,82,brown,S,1,weekday,12pm - 6pm,12,653.3945741,0
21329,2.8000000000000007,0.732863972,STNWG,3,F,A,3,petrol,147,79,green,S,0,weekday,12pm - 6pm,12,653.7597636,0
14851,6.0600000000000005,0.185252125,SEDAN,2,M,C,2,petrol,85,109,black,M,1,weekend,12pm - 6pm,12,661.9109664,0
1111,6.970000000000001,0.617263037,SEDAN,4,M,C,4,petrol,115,55,black,S,1,weekend,12pm - 6pm,12,642.4874145,0
4415,2.7600000000000007,0.235502579,TRUCK,1,F,A,1,dissel,218,76,red,S,1,weekday,6am - 12pm,6,642.0768001,0
13019,4.51,0.265182195,STNWG,3,M,E,3,petrol,137,90,gray,M,1,weekday,6am - 12pm,6,644.23676,0
15641,6.11,0.045210389,TRUCK,3,F,C,2,dissel,207,80,gray,M,0,weekday,12pm - 6pm,12,653.1910883,0
21565,7.07,0.575969015,SEDAN,4,M,C,5,petrol,99,61,white,S,1,weekend,12pm - 6pm,12,658.7355055,0
12506,1.9100000000000001,0.331072569,STNWG,1,F,B,5,dissel,103,108,silver,M,1,weekday,12pm - 6pm,6,648.2843414,0
10018,4.460000000000001,0.320612463,STNWG,2,F,A,4,petrol,101,90,white,M,0,weekday,6pm - 12am,12,654.6510282,0
3147,6.17,0.024451302,UTE,2,F,C,3,petrol,204,55,black,M,1,weekday,6am - 12pm,12,644.2288094,0
1378,6.54,0.04238373,SEDAN,3,M,C,5,electric,97,97,black,M,1,weekend,12am - 6 am,6,651.277062,0
19504,4.65,0.169559538,STNWG,3,M,C,3,petrol,120,83,blue,M,0,weekday,6am - 12pm,6,683.1165918,0
7508,6.5200000000000005,0.458140122,SUV,3,M,C,5,petrol,116,93,gray,S,0,weekend,6am - 12pm,6,638.1525315,1
145,6.220000000000001,0.599714369,STNWG,3,F,E,2,hybrid,160,86,red,S,1,weekday,12am - 6 am,12,644.3261348,0
10768,0.22000000000000064,0.339161001,STNWG,1,M,F,2,dissel,181,102,black,M,0,weekend,12pm - 6pm,12,650.2092551,0
6193,5.53,0.60803576,COUPE,3,F,C,2,petrol,282,146,brown,S,1,weekday,6am - 12pm,12,646.4420547,0
9991,6.37,0.692750149,SUV,3,M,C,6,petrol,198,92,red,M,1,weekday,6am - 12pm,12,645.2513512,0
3515,5.66,0.055964629,STNWG,3,F,C,6,petrol,196,72,gray,M,1,weekday,6am - 12pm,12,645.9568578,0
21864,6.58,0.538055222,PANVN,4,F,C,3,dissel,81,76,gray,M,1,weekend,6pm - 12am,12,655.8172219,0
7273,6.380000000000001,0.661860817,SEDAN,4,F,C,6,petrol,110,80,black,M,0,weekend,6am - 12pm,12,671.6027108,0
6072,6.65,0.342514867,SUV,3,M,B,3,petrol,189,89,gray,M,0,weekend,12pm - 6pm,12,650.3312148,0
16530,5.33,0.461252361,HDTOP,3,F,E,5,petrol,288,61,brown,M,0,weekday,6pm - 12am,12,644.529608,0
20670,6.69,0.213727067,SEDAN,3,M,E,4,petrol,87,103,gray,S,1,weekday,6am - 12pm,12,648.5608503,0
18714,6.33,0.940749327,HDTOP,4,M,F,4,petrol,244,55,black,S,0,weekday,6am - 12pm,12,648.6371759,1
1204,5.61,0.999364559,STNWG,4,M,D,3,petrol,185,92,black,S,0,weekday,12pm - 6pm,12,647.6250563,1
19568,5.82,0.905911117,SUV,2,M,B,6,petrol,126,72,brown,S,1,weekday,12pm - 6pm,12,642.6987783,1
1831,6.29,0.568265558,SEDAN,2,M,C,4,petrol,153,83,silver,M,1,weekend,6am - 12pm,12,648.8724051,0
9692,3.46,0.187536395,STNWG,2,F,E,3,petrol,139,81,gray,S,1,weekday,6am - 12pm,12,647.2731243,0
4182,7.12,0.441727539,SEDAN,4,M,C,2,petrol,110,97,gray,S,1,weekday,12pm - 6pm,6,641.7663481,1
16912,6.07,0.041299118,SUV,2,M,E,1,petrol,107,75,blue,S,0,weekday,6am - 12pm,12,661.5225935,0
9412,6.26,0.521644691,SUV,4,F,A,2,petrol,109,107,silver,M,1,weekday,12pm - 6pm,12,667.0398066,0
21207,7.01,0.418848475,SEDAN,4,M,D,6,dissel,77,91,white,M,1,weekday,6pm - 12am,12,638.2976181,0
5958,4.37,0.501065873,STNWG,3,F,A,6,hybrid,193,90,blue,S,0,weekday,12pm - 6pm,12,647.22275,0
11754,6.76,0.292250884,SEDAN,3,F,C,4,petrol,95,87,brown,S,1,weekday,12am - 6 am,12,648.0293231,0
10241,5.800000000000001,0.446333387,SUV,2,M,A,2,petrol,205,89,blue,M,1,weekend,12pm - 6pm,12,653.8577337,0
15142,4.130000000000001,0.45912466,STNWG,1,F,C,3,petrol,136,137,white,M,1,weekday,6am - 12pm,6,658.9618611,1
21440,6.220000000000001,0.342708647,STNWG,4,M,C,3,petrol,163,104,yellow,M,1,weekday,12pm - 6pm,6,641.7834839,0
17306,3.7,0.94015467,STNWG,2,F,D,4,petrol,125,78,red,S,1,weekend,6pm - 12am,12,639.5071563,1
1056,6.01,0.297578443,SEDAN,3,F,D,3,petrol,109,72,gray,S,0,weekday,6pm - 12am,12,652.0308098,0
12347,6.62,0.420454565,SEDAN,3,M,C,1,petrol,70,71,gray,M,1,weekday,12pm - 6pm,6,652.627678,0
595,5.460000000000001,0.376063287,STNWG,3,F,D,3,petrol,187,106,gray,M,1,weekday,6pm - 12am,12,637.8963158,0
12931,5.49,0.079514035,SUV,2,F,B,2,petrol,118,127,brown,S,1,weekday,6am - 12pm,12,643.7443902,0
1526,6.65,0.108747286,SUV,4,M,F,3,petrol,138,71,white,M,1,weekend,12pm - 6pm,12,642.9294822,0
12114,6.66,0.655171551,SEDAN,3,F,A,6,petrol,129,55,gray,M,0,weekday,12pm - 6pm,12,652.481003,0
5825,5.44,0.667185036,SUV,2,F,E,4,petrol,149,78,white,S,1,weekday,6am - 12pm,12,678.914212,0
5155,4.28,0.148910693,STNWG,3,M,F,2,petrol,194,80,white,S,1,weekday,6pm - 12am,12,643.9059681,0
20572,6.51,0.789785932,HDTOP,4,M,B,4,petrol,279,83,white,S,0,weekday,12am - 6 am,12,652.3262093,0
13406,5.84,0.280126775,SEDAN,2,F,B,4,petrol,70,68,black,S,1,weekday,12pm - 6pm,12,651.8760822,0
18128,5.61,0.690988142,SUV,2,F,A,3,dissel,102,71,yellow,S,1,weekday,12pm - 6pm,12,642.723117,0
19165,7.03,0.116325907,SEDAN,4,F,A,6,petrol,115,100,yellow,M,1,weekend,12pm - 6pm,6,646.2937206,0
13554,5.79,0.024476476,SEDAN,2,M,A,4,petrol,157,55,white,S,1,weekday,6am - 12pm,6,644.5112745,0
762,4.5200000000000005,0.358210327,STNWG,2,F,C,6,petrol,181,109,gray,S,0,weekend,12pm - 6pm,12,643.9123681,0
7825,6.95,0.090630807,SUV,4,M,E,4,petrol,109,88,gray,S,1,weekday,6pm - 12am,12,649.6100561,0
20640,5.57,0.714787209,STNWG,4,M,C,2,dissel,171,95,white,S,1,weekday,6am - 12pm,12,680.5832578,0
15655,6.59,0.363314662,SUV,3,F,D,4,electric,183,103,green,M,0,weekend,6am - 12pm,12,658.7410573,0
7000,4.11,0.426468007,STNWG,2,M,F,3,dissel,206,60,gray,M,1,weekday,12pm - 6pm,6,651.8417697,0
82,7.15,0.242126589,UTE,4,F,A,1,petrol,277,83,blue,M,1,weekday,12pm - 6pm,12,650.0559648,0
7043,6.5200000000000005,0.893502699,SEDAN,3,M,B,3,petrol,149,79,gray,M,0,weekday,6pm - 12am,12,643.5127613,1
21967,4.540000000000001,0.163651538,STNWG,1,F,B,5,petrol,185,112,black,S,1,weekday,6pm - 12am,12,650.6648381,0
8725,7.0200000000000005,0.225846808,SUV,4,M,A,4,hybrid,183,103,gray,S,1,weekday,6pm - 12am,12,654.151046,0
959,4.5,0.853601849,STNWG,3,F,C,1,dissel,117,75,gray,S,1,weekday,6pm - 12am,12,646.9186419,0
8665,6.4,0.188842029,SEDAN,2,F,A,6,dissel,110,88,white,S,1,weekday,6am - 12pm,12,667.4225613,0
10483,6.4,0.558588941,UTE,4,M,C,4,dissel,223,55,black,S,1,weekend,6am - 12pm,12,643.8276518,0
6610,5.37,0.752422451,SUV,2,M,A,5,petrol,132,108,gray,S,1,weekday,12pm - 6pm,12,646.9388794,0
6027,6.62,0.152578334,STNWG,4,F,C,5,petrol,146,67,gray,M,1,weekday,6am - 12pm,12,658.3681981,0
22514,6.04,0.571347528,SUV,2,M,D,4,petrol,165,61,gray,M,1,weekend,6am - 12pm,12,666.7842155,0
7239,4.210000000000001,0.486707611,SUV,1,M,C,2,hybrid,105,73,gray,M,1,weekday,6am - 12pm,12,650.4570417,0
15725,6.09,0.144898053,SEDAN,1,F,A,3,petrol,153,75,red,M,1,weekday,6am - 12pm,12,666.9664987,0
11092,6.73,0.212659229,SEDAN,3,M,A,1,petrol,94,73,black,M,0,weekday,12pm - 6pm,6,659.6803649,0
18047,7.11,0.32624927,UTE,4,F,A,2,petrol,193,66,white,S,1,weekday,6pm - 12am,12,648.9983572,0
3955,6.550000000000001,0.952021849,SUV,3,M,D,3,petrol,197,63,black,S,1,weekday,12pm - 6pm,12,643.469517,1
4404,5.57,0.983113896,STNWG,2,F,A,4,dissel,187,74,red,M,0,weekend,12pm - 6pm,12,649.1337439,1
17680,6.66,0.337469378,STNWG,4,F,C,6,petrol,128,69,black,S,1,weekday,12pm - 6pm,12,639.9828624,0
20324,4.720000000000001,0.353855063,UTE,2,F,C,1,petrol,187,87,red,S,0,weekday,12am - 6 am,6,685.3658566,0
10388,5.630000000000001,0.926611063,SEDAN,2,F,B,3,petrol,87,107,blue,M,1,weekday,12pm - 6pm,12,647.7767173,1
4512,6.25,0.332135837,SUV,2,M,C,4,petrol,160,70,gray,M,0,weekday,6pm - 12am,12,647.7545635,0
1667,6.4,0.657586449,SUV,3,F,C,4,petrol,149,80,red,S,1,weekend,6pm - 12am,12,665.7240479,0
19028,6.12,0.509533107,SUV,3,F,A,6,petrol,143,92,silver,M,1,weekday,12pm - 6pm,12,657.0615946,0
6858,5.0,0.225231302,SUV,2,M,C,1,petrol,142,132,black,S,0,weekday,6am - 12pm,6,672.9850813,0
5354,-0.04999999999999982,0.275370626,RDSTR,1,F,A,4,electric,357,93,black,M,1,weekday,6am - 12pm,6,648.0671096,0
22615,5.66,0.3051126,SUV,2,M,B,4,petrol,125,76,red,S,1,weekday,12am - 6 am,6,644.7610672,0
4588,7.33,0.214972034,SEDAN,4,M,A,4,petrol,80,64,brown,S,0,weekday,12pm - 6pm,12,637.9411545,0
18636,5.1,0.550741437,STNWG,2,F,A,1,petrol,184,87,silver,S,1,weekend,12pm - 6pm,12,651.9465172,0
17983,5.5600000000000005,0.205938059,SUV,2,F,D,6,hybrid,204,116,white,M,1,weekday,6am - 12pm,12,645.0522323,0
11142,6.28,0.240918231,STNWG,4,F,A,4,petrol,167,81,brown,M,1,weekend,12pm - 6pm,12,641.209811,0
14148,7.260000000000001,0.27466303,SEDAN,4,M,E,6,petrol,135,97,white,M,0,weekend,6pm - 12am,12,644.4989377,0
2551,7.180000000000001,0.889111035,STNWG,4,M,A,1,dissel,106,72,red,S,1,weekday,6am - 12pm,12,645.2090413,1
19265,6.53,0.94810049,SUV,3,F,A,3,petrol,173,110,black,M,1,weekday,12pm - 6pm,12,668.3057675,1
14468,3.7600000000000002,0.999328565,UTE,1,M,D,3,dissel,187,65,gray,M,0,weekday,6am - 12pm,12,651.0707806,1
10980,4.99,0.630528106,SUV,1,M,C,1,petrol,124,94,yellow,M,1,weekday,6am - 12pm,12,642.3480972,0
3725,5.17,0.243524418,STNWG,3,M,D,3,dissel,158,115,gray,M,1,weekend,12pm - 6pm,12,644.822767,0
1265,5.130000000000001,0.597233495,SUV,1,M,C,4,hybrid,200,87,gray,S,1,weekday,6pm - 12am,12,642.011253,0
4868,6.45,0.883963874,SUV,3,M,E,4,petrol,149,57,white,M,1,weekday,6pm - 12am,12,642.5476397,1
16800,6.630000000000001,0.155145795,SUV,3,M,E,3,petrol,120,62,gray,S,0,weekday,12pm - 6pm,6,652.2046942,0
7256,6.79,0.274158643,SEDAN,4,M,B,2,petrol,134,84,red,M,1,weekday,12pm - 6pm,12,656.4331819,0
816,6.66,0.484109996,SEDAN,3,F,C,4,hybrid,143,72,red,S,0,weekday,12pm - 6pm,12,672.709759,0
12510,3.7500000000000004,0.145133582,STNWG,3,F,A,3,petrol,164,55,silver,S,1,weekday,12pm - 6pm,6,642.7376753,0
7608,6.44,0.132060164,SUV,3,M,C,2,dissel,149,78,silver,S,1,weekday,6am - 12pm,12,644.3699949,0
4375,6.390000000000001,0.815136925,STNWG,4,M,A,2,petrol,183,103,white,S,1,weekday,12am - 6 am,12,660.1463095,0
9465,5.76,0.443971327,SEDAN,1,F,A,1,petrol,70,88,black,M,1,weekday,12pm - 6pm,6,641.7554945,0
4088,7.11,0.65139355,SUV,4,M,B,4,petrol,169,65,white,S,0,weekend,6am - 12pm,12,645.9806102,0
8465,6.84,0.156494956,SEDAN,4,M,C,4,petrol,77,84,white,S,1,weekday,12pm - 6pm,12,642.060325,0
16350,5.82,0.865462393,SEDAN,1,F,B,4,petrol,82,89,gray,S,0,weekday,6am - 12pm,12,641.8886818,0
1898,5.8500000000000005,0.392137395,SUV,2,M,B,4,dissel,155,69,gray,S,1,weekday,12pm - 6pm,6,659.6513886,0
11730,5.79,0.468243687,SUV,2,M,C,4,petrol,105,97,gray,M,0,weekday,6am - 12pm,6,647.2893605,1
19325,6.45,0.582196812,SUV,3,M,D,5,electric,169,76,gray,S,1,weekday,6am - 12pm,12,642.8256576,0
7417,6.0600000000000005,0.691366677,STNWG,4,M,C,3,petrol,152,98,black,M,0,weekday,12pm - 6pm,12,663.2881249,0
21437,6.6000000000000005,0.45503973,SEDAN,3,F,A,2,petrol,113,107,white,S,1,weekday,6am - 12pm,12,640.8649001,0
11460,4.66,0.762107522,STNWG,3,F,A,3,petrol,180,66,red,S,1,weekday,6pm - 12am,12,635.9874143,0
21292,7.17,0.425149521,SUV,4,M,C,6,petrol,153,89,red,S,0,weekday,6am - 12pm,12,654.5110558,0
15979,3.4800000000000004,0.744283946,SUV,1,M,E,1,petrol,167,86,white,M,1,weekend,6pm - 12am,12,644.3102186,0
18300,5.880000000000001,0.215528083,MCARA,4,F,B,5,petrol,95,112,black,M,1,weekday,6am - 12pm,12,673.510318,0
2530,5.99,0.745996693,SUV,3,F,C,2,petrol,183,80,green,M,1,weekday,6am - 12pm,12,648.9078782,0
19414,3.4700000000000006,0.479241272,UTE,1,F,F,2,dissel,260,78,silver,M,1,weekday,12pm - 6pm,12,661.3312333,0
8105,6.08,0.394233689,SUV,2,M,B,5,petrol,189,56,gray,M,1,weekday,6am - 12pm,12,673.2525322,0
6923,4.53,0.294377929,STNWG,3,F,E,2,petrol,188,81,gray,M,1,weekday,6am - 12pm,12,644.7684636,0
8908,6.7700000000000005,0.222486722,SEDAN,3,M,C,4,petrol,104,75,gray,M,1,weekday,12pm - 6pm,12,647.697324,0
661,6.69,0.193949364,STNWG,4,M,B,4,petrol,189,98,white,M,1,weekday,12pm - 6pm,6,653.643672,0
17146,5.550000000000001,0.203477009,SUV,2,M,E,3,petrol,124,70,gray,M,0,weekday,12am - 6 am,12,664.5324923,0
8745,5.96,0.490094568,SUV,3,M,C,3,petrol,187,90,white,S,1,weekday,12pm - 6pm,6,635.6998475,1
1119,5.640000000000001,0.023489199,SUV,1,F,A,6,petrol,159,57,black,M,1,weekday,12pm - 6pm,12,659.0498313,0
12556,6.930000000000001,0.306648598,SUV,4,F,A,4,electric,167,86,gray,M,1,weekday,6am - 12pm,6,670.5117644,0
1288,4.460000000000001,0.619090176,MIBUS,3,F,A,2,dissel,262,65,gray,S,1,weekday,12pm - 6pm,12,647.1817156,0
6205,6.050000000000001,0.69328301,SEDAN,1,M,B,1,electric,123,79,green,M,1,weekday,6am - 12pm,12,643.1119761,0
15430,5.74,0.146846636,SUV,2,M,E,5,petrol,197,55,white,S,1,weekday,12pm - 6pm,12,653.8060384,0
7359,5.44,0.964370884,SEDAN,1,M,D,3,petrol,151,76,gray,S,1,weekday,6pm - 12am,12,641.1098767,1
2317,3.4300000000000006,0.15325036,STNWG,1,F,E,5,petrol,102,84,silver,S,1,weekday,6am - 12pm,12,650.702073,0
